date,doy,length,u200
2017-02-10 00:00:00,1867,29910,5.68
2017-02-11 00:00:00,1868,30158,6.85
2017-02-12 00:00:00,1869,30406,11.30
2017-02-13 00:00:00,1870,30655,11.54
2017-02-14 00:00:00,1871,30905,8.00
2017-02-15 00:00:00,1872,31155,7.10
2017-02-16 00:00:00,1873,31407,7.29
2017-02-17 00:00:00,1874,31658,8.03
2017-02-18 00:00:00,1875,31909,3.51
2017-02-19 00:00:00,1876,32162,9.07
2017-02-20 00:00:00,1877,32414,12.82
2017-02-21 00:00:00,1878,32667,7.93
2017-02-22 00:00:00,1879,32920,17.11
2017-02-23 00:00:00,1880,33172,20.87
2017-02-24 00:00:00,1881,33425,7.38
2017-02-25 00:00:00,1882,33679,12.99
2017-02-26 00:00:00,1883,33932,12.18
2017-02-27 00:00:00,1884,34185,14.22
2017-02-28 00:00:00,1885,34438,12.48
2017-03-01 00:00:00,1886,34691,8.53
2017-03-02 00:00:00,1887,34943,16.12
2017-03-03 00:00:00,1888,35196,11.15
2017-03-04 00:00:00,1889,35448,8.48
2017-03-05 00:00:00,1890,35700,12.43
2017-03-06 00:00:00,1891,35951,3.69
2017-03-07 00:00:00,1892,36202,6.87
2017-03-08 00:00:00,1893,36453,13.19
2017-03-09 00:00:00,1894,36703,12.54
2017-03-10 00:00:00,1895,36953,3.06
2017-03-11 00:00:00,1896,37203,3.30
2017-03-12 00:00:00,1897,37452,6.65
2017-03-13 00:00:00,1898,37701,6.96
2017-03-14 00:00:00,1899,37948,8.58
2017-03-15 00:00:00,1900,38196,3.49
2017-03-16 00:00:00,1901,38443,5.87
2017-03-17 00:00:00,1902,38690,9.79
2017-03-18 00:00:00,1903,38936,11.88
2017-03-19 00:00:00,1904,39182,14.88
2017-03-20 00:00:00,1905,39427,14.85
2017-03-21 00:00:00,1906,39670,10.41
2017-03-22 00:00:00,1907,39914,8.25
2017-03-23 00:00:00,1908,40158,7.89
2017-03-24 00:00:00,1909,40400,8.69
2017-03-25 00:00:00,1910,40641,8.82
2017-03-26 00:00:00,1911,40883,5.88
2017-03-27 00:00:00,1912,41123,6.37
2017-03-28 00:00:00,1913,41363,5.26
2017-03-29 00:00:00,1914,41601,10.82
2017-03-30 00:00:00,1915,41840,8.42
2017-03-31 00:00:00,1916,42077,9.23
2017-04-01 00:00:00,1917,42313,4.74
2017-04-02 00:00:00,1918,42549,4.65
2017-04-03 00:00:00,1919,42784,1.75
2017-04-04 00:00:00,1920,43018,3.14
2017-04-05 00:00:00,1921,43251,7.90
2017-04-06 00:00:00,1922,43483,5.64
2017-04-07 00:00:00,1923,43713,5.60
2017-04-08 00:00:00,1924,43944,1.41
2017-04-09 00:00:00,1925,44173,3.69
2017-04-10 00:00:00,1926,44401,8.15
2017-04-11 00:00:00,1927,44628,7.30
2017-04-12 00:00:00,1928,44854,10.10
2017-04-13 00:00:00,1929,45079,7.39
2017-04-14 00:00:00,1930,45303,6.26
2017-04-15 00:00:00,1931,45525,10.43
2017-04-16 00:00:00,1932,45747,8.59
2017-04-17 00:00:00,1933,45967,8.73
2017-04-18 00:00:00,1934,46186,5.40
2017-04-19 00:00:00,1935,46404,4.87
2017-04-20 00:00:00,1936,46619,4.80
2017-04-21 00:00:00,1937,46834,8.10
2017-04-22 00:00:00,1938,47047,9.15
2017-04-23 00:00:00,1939,47260,5.54
2017-04-24 00:00:00,1940,47470,9.71
2017-04-25 00:00:00,1941,47678,11.04
2017-04-26 00:00:00,1942,47886,5.72
2017-04-27 00:00:00,1943,48091,5.69
2017-04-28 00:00:00,1944,48295,6.18
2017-04-29 00:00:00,1945,48497,2.15
2017-04-30 00:00:00,1946,48697,12.84
2017-05-01 00:00:00,1947,48894,5.61
2017-05-02 00:00:00,1948,49090,5.03
2017-05-03 00:00:00,1949,49285,6.62
2017-05-04 00:00:00,1950,49476,8.28
2017-05-05 00:00:00,1951,49667,5.03
2017-05-06 00:00:00,1952,49853,7.04
2017-05-07 00:00:00,1953,50039,6.97
2017-05-08 00:00:00,1954,50221,8.32
2017-05-09 00:00:00,1955,50401,3.95
2017-05-10 00:00:00,1956,50579,1.66
2017-05-11 00:00:00,1957,50754,6.86
2017-05-12 00:00:00,1958,50926,6.64
2017-05-13 00:00:00,1959,51096,6.34
2017-05-14 00:00:00,1960,51262,8.71
2017-05-15 00:00:00,1961,51426,4.89
2017-05-16 00:00:00,1962,51587,7.51
2017-05-17 00:00:00,1963,51744,5.57
2017-05-18 00:00:00,1964,51898,3.83
2017-05-19 00:00:00,1965,52049,9.19
2017-05-20 00:00:00,1966,52197,6.04
2017-05-21 00:00:00,1967,52342,3.27
2017-05-22 00:00:00,1968,52482,4.08
2017-05-23 00:00:00,1969,52619,7.48
2017-05-24 00:00:00,1970,52753,6.30
2017-05-25 00:00:00,1971,52882,4.13
2017-05-26 00:00:00,1972,53008,7.41
2017-05-27 00:00:00,1973,53131,8.28
2017-05-28 00:00:00,1974,53248,3.58
2017-05-29 00:00:00,1975,53361,6.46
2017-05-30 00:00:00,1976,53471,8.69
2017-05-31 00:00:00,1977,53576,5.17
2017-06-01 00:00:00,1978,53676,2.82
2017-06-02 00:00:00,1979,53773,3.73
2017-06-03 00:00:00,1980,53864,5.16
2017-06-04 00:00:00,1981,53951,7.27
2017-06-05 00:00:00,1982,54034,8.89
2017-06-06 00:00:00,1983,54111,16.20
2017-06-07 00:00:00,1984,54184,15.43
2017-06-08 00:00:00,1985,54252,8.87
2017-06-09 00:00:00,1986,54315,9.77
2017-06-10 00:00:00,1987,54373,5.99
2017-06-11 00:00:00,1988,54425,6.41
2017-06-12 00:00:00,1989,54474,9.76
2017-06-13 00:00:00,1990,54517,5.00
2017-06-14 00:00:00,1991,54555,3.78
2017-06-15 00:00:00,1992,54587,8.13
2017-06-16 00:00:00,1993,54615,8.22
2017-06-17 00:00:00,1994,54636,5.99
2017-06-18 00:00:00,1995,54653,2.31
2017-06-19 00:00:00,1996,54664,2.18
2017-06-20 00:00:00,1997,54671,6.73
2017-06-21 00:00:00,1998,54672,4.83
2017-06-22 00:00:00,1999,54668,10.38
2017-06-23 00:00:00,2000,54658,8.65
2017-06-24 00:00:00,2001,54643,10.47
2017-06-25 00:00:00,2002,54623,8.99
2017-06-26 00:00:00,2003,54598,4.69
2017-06-27 00:00:00,2004,54568,7.33
2017-06-28 00:00:00,2005,54532,7.13
2017-06-29 00:00:00,2006,54492,5.43
2017-06-30 00:00:00,2007,54446,5.99
2017-07-01 00:00:00,2008,54394,8.83
2017-07-02 00:00:00,2009,54339,7.27
2017-07-03 00:00:00,2010,54278,9.48
2017-07-04 00:00:00,2011,54212,1.93
2017-07-05 00:00:00,2012,54141,4.08
2017-07-06 00:00:00,2013,54066,3.77
2017-07-07 00:00:00,2014,53986,6.54
2017-07-08 00:00:00,2015,53901,4.93
2017-07-09 00:00:00,2016,53812,4.17
2017-07-10 00:00:00,2017,53718,4.67
2017-07-11 00:00:00,2018,53620,7.42
2017-07-12 00:00:00,2019,53518,9.36
2017-07-13 00:00:00,2020,53411,1.48
2017-07-14 00:00:00,2021,53300,9.22
2017-07-15 00:00:00,2022,53185,4.70
2017-07-16 00:00:00,2023,53066,5.80
2017-07-17 00:00:00,2024,52942,3.42
2017-07-18 00:00:00,2025,52816,7.15
2017-07-19 00:00:00,2026,52685,9.82
2017-07-20 00:00:00,2027,52551,8.82
2017-07-21 00:00:00,2028,52412,4.58
2017-07-22 00:00:00,2029,52271,5.59
2017-07-23 00:00:00,2030,52127,7.32
2017-07-24 00:00:00,2031,51978,5.44
2017-07-25 00:00:00,2032,51827,10.71
2017-07-26 00:00:00,2033,51672,4.97
2017-07-27 00:00:00,2034,51515,7.71
2017-07-28 00:00:00,2035,51354,11.51
2017-07-29 00:00:00,2036,51190,8.93
2017-07-30 00:00:00,2037,51024,11.29
2017-07-31 00:00:00,2038,50854,6.25
2017-08-01 00:00:00,2039,50682,3.47
2017-08-02 00:00:00,2040,50509,6.34
2017-08-03 00:00:00,2041,50331,14.48
2017-08-04 00:00:00,2042,50153,12.14
2017-08-05 00:00:00,2043,49971,5.83
2017-08-06 00:00:00,2044,49787,4.92
2017-08-07 00:00:00,2045,49601,4.64
2017-08-08 00:00:00,2046,49413,5.40
2017-08-09 00:00:00,2047,49222,7.11
2017-08-10 00:00:00,2048,49030,4.73
2017-08-11 00:00:00,2049,48836,3.74
2017-08-12 00:00:00,2050,48639,8.20
2017-08-13 00:00:00,2051,48441,3.35
2017-08-14 00:00:00,2052,48241,4.65
2017-08-15 00:00:00,2053,48039,5.12
2017-08-16 00:00:00,2054,47836,4.25
2017-08-17 00:00:00,2055,47631,10.40
2017-08-18 00:00:00,2056,47425,9.51
2017-08-19 00:00:00,2057,47217,10.00
2017-08-20 00:00:00,2058,47008,8.38
2017-08-21 00:00:00,2059,46797,3.53
2017-08-22 00:00:00,2060,46584,2.96
2017-08-23 00:00:00,2061,46371,7.11
2017-08-24 00:00:00,2062,46156,6.81
2017-08-25 00:00:00,2063,45940,1.94
2017-08-26 00:00:00,2064,45723,3.38
2017-08-27 00:00:00,2065,45504,1.96
2017-08-28 00:00:00,2066,45285,1.33
2017-08-29 00:00:00,2067,45063,5.06
2017-08-30 00:00:00,2068,44842,6.20
2017-08-31 00:00:00,2069,44619,5.15
2017-09-01 00:00:00,2070,44395,2.90
2017-09-02 00:00:00,2071,44170,3.54
2017-09-03 00:00:00,2072,43945,3.38
2017-09-04 00:00:00,2073,43717,4.82
2017-09-05 00:00:00,2074,43489,6.08
2017-09-06 00:00:00,2075,43261,11.37
2017-09-07 00:00:00,2076,43032,7.33
